state,month,retail,lmp,co2,gas,hdd,cdd,va,in_rggi_va,rggi_cont,synthetic
ME,2023-04-01,286.1,,0.09982150146,2.16315789473684,627,0,0,0,TRUE,FALSE
ME,2023-05-01,291.9,,0.11490001824,2.14681818181818,353,3,0,0,TRUE,FALSE
ME,2023-06-01,275.6,,0.15787436784,2.17714285714286,152,26,0,0,TRUE,FALSE
ME,2023-07-01,277.3,,0.2367585608,2.551,0,178,0,0,TRUE,FALSE
ME,2023-08-01,253.7,,0.17368035583,2.58304347826087,27,40,0,0,TRUE,FALSE
ME,2023-09-01,267.9,,0.1451861118,2.6365,122,53,0,0,TRUE,FALSE
ME,2023-10-01,290.6,,0.10593990456,2.98142857142857,377,0,0,0,TRUE,FALSE
ME,2023-11-01,284.6,,0.16784566382,2.70761904761905,910,0,0,0,TRUE,FALSE
ME,2023-12-01,279.9,,0.14527352224,2.523,1031,0,0,0,TRUE,FALSE
ME,2024-01-01,273.9,,0.20329984616,3.17619047619048,1271,0,0,0,TRUE,FALSE
ME,2024-02-01,248,,0.13085497702,1.7215,1109,0,0,0,TRUE,FALSE
ME,2024-03-01,238.4,,0.16079996101,1.493,930,0,0,0,TRUE,FALSE
ME,2024-04-01,214.9,,0.14301758005,1.59909090909091,664,0,0,0,TRUE,FALSE
ME,2024-05-01,209.4,,0.18305606513,2.12045454545455,282,7,0,0,TRUE,FALSE
ME,2024-06-01,224,,0.25003003168,2.53578947368421,63,64,0,0,TRUE,FALSE
ME,2024-07-01,231.5,,0.3076378354,2.07545454545455,0,172,0,0,TRUE,FALSE
ME,2024-08-01,237.7,,0.29154716372,1.99045454545455,22,82,0,0,TRUE,FALSE
ME,2024-09-01,262.6,,0.27153222393,2.276,132,13,0,0,TRUE,FALSE
ME,2024-10-01,257.8,,0.20311609558,2.19909090909091,479,0,0,0,TRUE,FALSE
ME,2024-11-01,251.7,,0.18975168288,2.117,730,0,0,0,TRUE,FALSE
ME,2024-12-01,262.1,,0.12955546558,3.00571428571429,1208,0,0,0,TRUE,FALSE
ME,2025-01-01,261.3,,0.21205288383,4.12619047619048,1402,0,0,0,TRUE,FALSE
ME,2025-02-01,262.5,,0.19443162022,4.18894736842105,1278,0,0,0,TRUE,FALSE
ME,2025-03-01,282.7,,0.21281932711,4.12,1005,0,0,0,TRUE,FALSE
ME,2025-04-01,281.1,,0.1412179185,3.42333333333333,673,0,0,0,TRUE,FALSE
ME,2025-05-01,279.1,,0.20834151815,3.11857142857143,361,0,0,0,TRUE,FALSE
ME,2025-06-01,281.4,,0.23000550039,3.024,107,50,0,0,TRUE,FALSE
ME,2025-07-01,279.8,,0.27975063207,3.20136363636364,5,136,0,0,TRUE,FALSE
ME,2025-08-01,282.5,,0.23233369515,2.91285714285714,49,88,0,0,TRUE,FALSE
ME,2025-09-01,279.8,,0.22415246359,2.97428571428571,156,4,0,0,TRUE,FALSE
ME,2025-10-01,266.3,,0.18525210374,3.18608695652174,469,1,0,0,TRUE,FALSE
ME,2025-11-01,278.5,,0.23225976957,3.79411764705882,860,0,0,0,TRUE,FALSE
ME,2025-12-01,303.9,,0.33301093999,4.26380952380952,1380,0,0,0,TRUE,FALSE
ME,2026-01-01,307.3,,0.35104639686,7.71789473684211,1472,0,0,0,TRUE,FALSE
ME,2026-02-01,321.7,,0.30089915764,3.62157894736842,1262,0,0,0,TRUE,FALSE
ME,2026-03-01,283.2,,0.20791458603,3.04409090909091,1028,0,0,0,TRUE,FALSE
ME,2026-04-01,284.2,,0.20631427593,2.76761904761905,686,0,0,0,TRUE,FALSE
NC,2018-01-01,101,,6.03141786858,3.8755,884,0,0,0,FALSE,FALSE
NC,2018-02-01,112.5,,2.54929017304,2.67052631578947,364,10,0,0,FALSE,FALSE
NC,2018-03-01,110.1,,3.76551506515,2.69285714285714,537,0,0,0,FALSE,FALSE
NC,2018-04-01,117,,2.79100614411,2.79619047619048,249,13,0,0,FALSE,FALSE
NC,2018-05-01,112.4,,3.82086354648,2.80090909090909,2,245,0,0,FALSE,FALSE
NC,2018-06-01,110.5,,5.16230129536,2.96714285714286,0,367,0,0,FALSE,FALSE
NC,2018-07-01,112.3,,4.85516046498,2.83238095238095,0,397,0,0,FALSE,FALSE
NC,2018-08-01,112.9,,4.88212632313,2.96173913043478,0,389,0,0,FALSE,FALSE
NC,2018-09-01,113.9,,4.38058479999,2.99526315789474,0,339,0,0,FALSE,FALSE
NC,2018-10-01,117.5,,3.14243623057,3.27521739130435,190,115,0,0,FALSE,FALSE
NC,2018-11-01,111.3,,3.33423279577,4.091,507,3,0,0,FALSE,FALSE
NC,2018-12-01,106.3,,3.67013095098,4.04166666666667,619,0,0,0,FALSE,FALSE
NC,2019-01-01,108.6,,3.72537628292,3.10857142857143,701,1,0,0,FALSE,FALSE
NC,2019-02-01,115,,2.19638704812,2.69263157894737,477,2,0,0,FALSE,FALSE
NC,2019-03-01,112.7,,3.40319913456,2.94857142857143,502,0,0,0,FALSE,FALSE
NC,2019-04-01,121.8,,2.62796208018,2.64714285714286,145,41,0,0,FALSE,FALSE
NC,2019-05-01,114,,3.77515652129,2.63909090909091,14,248,0,0,FALSE,FALSE
NC,2019-06-01,114.3,,4.04246219226,2.3985,0,286,0,0,FALSE,FALSE
NC,2019-07-01,113.5,,5.79827326141,2.36619047619048,0,451,0,0,FALSE,FALSE
NC,2019-08-01,115.4,,5.46746063412,2.22090909090909,0,381,0,0,FALSE,FALSE
NC,2019-09-01,116.3,,4.90969128946,2.559,1,319,0,0,FALSE,FALSE
NC,2019-10-01,119,,3.24127504996,2.33130434782609,89,93,0,0,FALSE,FALSE
NC,2019-11-01,114.3,,3.83560375002,2.64157894736842,529,0,0,0,FALSE,FALSE
NC,2019-12-01,108.8,,3.16904791124,2.22428571428572,570,1,0,0,FALSE,FALSE
NC,2020-01-01,109,,2.96468179707,2.01857142857143,582,2,0,0,FALSE,FALSE
NC,2020-02-01,113.6,,2.37407714983,1.91315789473684,511,0,0,0,FALSE,FALSE
NC,2020-03-01,115.5,,2.36483345072,1.78863636363636,293,30,0,0,FALSE,FALSE
NC,2020-04-01,118.7,,1.53751878189,1.73904761904762,214,17,0,0,FALSE,FALSE
NC,2020-05-01,116.1,,1.87610648474,1.7485,119,98,0,0,FALSE,FALSE
NC,2020-06-01,113.1,,3.89684048359,1.63181818181818,6,283,0,0,FALSE,FALSE
NC,2020-07-01,111.2,,5.28948600569,1.75863636363636,0,478,0,0,FALSE,FALSE
NC,2020-08-01,114.2,,5.29383586924,2.30238095238095,0,411,0,0,FALSE,FALSE
NC,2020-09-01,120,,3.18108157836,1.92238095238095,38,194,0,0,FALSE,FALSE
NC,2020-10-01,120.3,,2.18616698386,2.38909090909091,93,48,0,0,FALSE,FALSE
NC,2020-11-01,115.1,,2.2786917668,2.61368421052631,298,13,0,0,FALSE,FALSE
NC,2020-12-01,105.1,,3.9942406666,2.57590909090909,689,0,0,0,FALSE,FALSE
NC,2021-01-01,103.9,,3.96282465572,2.71263157894737,735,0,0,0,FALSE,FALSE
NC,2021-02-01,109.8,,3.94307273155,5.35368421052631,631,0,0,0,FALSE,FALSE
NC,2021-03-01,112.8,,2.5577558144,2.61826086956522,365,7,0,0,FALSE,FALSE
NC,2021-04-01,115.1,,2.26570140835,2.66285714285714,207,31,0,0,FALSE,FALSE
NC,2021-05-01,116.5,,3.00537591755,2.9125,83,117,0,0,FALSE,FALSE
NC,2021-06-01,113.4,,3.94773728443,3.25818181818182,0,291,0,0,FALSE,FALSE
NC,2021-07-01,113.8,,4.64321545262,3.84047619047619,0,397,0,0,FALSE,FALSE
NC,2021-08-01,113.3,,5.01414008796,4.07409090909091,0,418,0,0,FALSE,FALSE
NC,2021-09-01,118.3,,3.4762881976,5.16142857142857,9,199,0,0,FALSE,FALSE
NC,2021-10-01,121,,2.5332925819,5.51380952380952,87,82,0,0,FALSE,FALSE
NC,2021-11-01,114.4,,2.52043678499,5.0505,502,0,0,0,FALSE,FALSE
NC,2021-12-01,111.4,,2.47606378887,3.75772727272727,431,0,0,0,FALSE,FALSE
NC,2022-01-01,105.2,,4.77970784172,4.383,800,4,0,0,FALSE,FALSE
NC,2022-02-01,108.3,,3.03953118773,4.69157894736842,523,0,0,0,FALSE,FALSE
NC,2022-03-01,117.9,,2.1478539867,4.89826086956522,348,4,0,0,FALSE,FALSE
NC,2022-04-01,118,,2.31515009407,6.596,197,31,0,0,FALSE,FALSE
NC,2022-05-01,116.8,,3.33071415719,8.14476190476191,31,175,0,0,FALSE,FALSE
NC,2022-06-01,113.3,,3.79222774941,7.70333333333333,0,329,0,0,FALSE,FALSE
NC,2022-07-01,115.2,,4.60608078268,7.2845,0,457,0,0,FALSE,FALSE
NC,2022-08-01,118.7,,3.89439179006,8.80565217391304,0,377,0,0,FALSE,FALSE
NC,2022-09-01,126.4,,2.82146587558,7.88047619047619,29,203,0,0,FALSE,FALSE
NC,2022-10-01,129.7,,2.28678638515,5.6605,226,3,0,0,FALSE,FALSE
NC,2022-11-01,118.9,,2.88379862087,5.45095238095238,373,17,0,0,FALSE,FALSE
NC,2022-12-01,114.8,,4.44137708315,5.52952380952381,740,0,0,0,FALSE,FALSE
NC,2023-01-01,123.7,,2.68439497939,3.273,589,0,0,0,FALSE,FALSE
NC,2023-02-01,127.5,,2.41693125851,2.38052631578947,400,3,0,0,FALSE,FALSE
NC,2023-03-01,126.7,,2.69864183988,2.30565217391304,417,6,0,0,FALSE,FALSE
NC,2023-04-01,129.1,,1.85822867553,2.16315789473684,165,24,0,0,FALSE,FALSE
NC,2023-05-01,129,,2.20048269833,2.14681818181818,71,64,0,0,FALSE,FALSE
NC,2023-06-01,125.7,,3.10348388612,2.17714285714286,2,201,0,0,FALSE,FALSE
NC,2023-07-01,123.9,,5.03585002295,2.551,0,445,0,0,FALSE,FALSE
NC,2023-08-01,127,,4.80420924941,2.58304347826087,0,397,0,0,FALSE,FALSE
NC,2023-09-01,137.2,,3.08051691403,2.6365,4,188,0,0,FALSE,FALSE
NC,2023-10-01,144,,2.14106484657,2.98142857142857,157,31,0,0,FALSE,FALSE
NC,2023-11-01,133.9,,2.83822473088,2.70761904761905,449,0,0,0,FALSE,FALSE
NC,2023-12-01,129.7,,3.44278002732,2.523,605,0,0,0,FALSE,FALSE
NC,2024-01-01,128.4,,4.25556782597,3.17619047619048,741,1,0,0,FALSE,FALSE
NC,2024-02-01,148.8,,2.82782499312,1.7215,543,0,0,0,FALSE,FALSE
NC,2024-03-01,153.4,,2.45532577994,1.493,345,0,0,0,FALSE,FALSE
NC,2024-04-01,147.2,,2.42277225475,1.59909090909091,147,37,0,0,FALSE,FALSE
NC,2024-05-01,139.2,,3.42208174052,2.12045454545455,13,165,0,0,FALSE,FALSE
NC,2024-06-01,134.5,,4.37480466445,2.53578947368421,1,354,0,0,FALSE,FALSE
NC,2024-07-01,136.7,,4.92944728818,2.07545454545455,0,459,0,0,FALSE,FALSE
NC,2024-08-01,139.1,,4.28197722188,1.99045454545455,0,361,0,0,FALSE,FALSE
NC,2024-09-01,148.7,,3.02007481523,2.276,0,197,0,0,FALSE,FALSE
NC,2024-10-01,152.3,,2.48192848962,2.19909090909091,157,46,0,0,FALSE,FALSE
NC,2024-11-01,148.6,,2.68479681844,2.117,337,13,0,0,FALSE,FALSE
NC,2024-12-01,135.1,,3.85593609516,3.00571428571429,681,0,0,0,FALSE,FALSE
NC,2025-01-01,125.1,,5.33879646713,4.12619047619048,924,0,0,0,FALSE,FALSE
NC,2025-02-01,141.9,,3.01277352654,4.18894736842105,551,0,0,0,FALSE,FALSE
NC,2025-03-01,148,,2.25736286622,4.12,356,7,0,0,FALSE,FALSE
NC,2025-04-01,145.3,,2.17894108183,3.42333333333333,123,75,0,0,FALSE,FALSE
NC,2025-05-01,143.2,,2.57672188921,3.11857142857143,33,123,0,0,FALSE,FALSE
NC,2025-06-01,133.8,,4.18022138965,3.024,1,376,0,0,FALSE,FALSE
NC,2025-07-01,133.7,,5.15245264043,3.20136363636364,0,498,0,0,FALSE,FALSE
NC,2025-08-01,146,,3.6191050533,2.91285714285714,0,292,0,0,FALSE,FALSE
NC,2025-09-01,151.2,,3.11978500092,2.97428571428571,2,177,0,0,FALSE,FALSE
NC,2025-10-01,150.5,,2.63162339335,3.18608695652174,181,24,0,0,FALSE,FALSE
NC,2025-11-01,146.4,,2.64783348511,3.79411764705882,422,2,0,0,FALSE,FALSE
NC,2025-12-01,134.7,,4.09612814528,4.26380952380952,724,0,0,0,FALSE,FALSE
NC,2026-01-01,136.8,,4.56360043962,7.71789473684211,829,0,0,0,FALSE,FALSE
NC,2026-02-01,146.4,,3.53815832128,3.62157894736842,657,1,0,0,FALSE,FALSE
NC,2026-03-01,160,,2.59182381389,3.04409090909091,282,23,0,0,FALSE,FALSE
NC,2026-04-01,162.5,,2.58449485128,2.76761904761905,109,70,0,0,FALSE,FALSE
NH,2018-01-01,192.9,,0.42954868917,3.8755,1366,0,0,0,TRUE,FALSE
NH,2018-02-01,198.5,,0.11401808257,2.67052631578947,1005,0,0,0,TRUE,FALSE
NH,2018-03-01,199.7,,0.05882939351,2.69285714285714,977,0,0,0,TRUE,FALSE
NH,2018-04-01,198.5,,0.13748183783,2.79619047619048,755,0,0,0,TRUE,FALSE
NH,2018-05-01,198,,0.05135151509,2.80090909090909,227,12,0,0,TRUE,FALSE
NH,2018-06-01,196.6,,0.18136221146,2.96714285714286,84,54,0,0,TRUE,FALSE
NH,2018-07-01,189.2,,0.27467541429,2.83238095238095,3,223,0,0,TRUE,FALSE
NH,2018-08-01,193.2,,0.26853257409,2.96173913043478,3,206,0,0,TRUE,FALSE
NH,2018-09-01,199,,0.14164222464,2.99526315789474,128,76,0,0,TRUE,FALSE
NH,2018-10-01,202.6,,0.17708895916,3.27521739130435,561,4,0,0,TRUE,FALSE
NH,2018-11-01,201.2,,0.1192889605,4.091,939,0,0,0,TRUE,FALSE
NH,2018-12-01,198.2,,0.12165686275,4.04166666666667,1152,0,0,0,TRUE,FALSE
NH,2019-01-01,199.3,,0.20200126677,3.10857142857143,1363,0,0,0,TRUE,FALSE
NH,2019-02-01,201.7,,0.06468159598,2.69263157894737,1147,0,0,0,TRUE,FALSE
NH,2019-03-01,201.3,,0.11769573665,2.94857142857143,1068,0,0,0,TRUE,FALSE
NH,2019-04-01,206.2,,0.10593186643,2.64714285714286,613,0,0,0,TRUE,FALSE
NH,2019-05-01,206.9,,0.01722801953,2.63909090909091,358,4,0,0,TRUE,FALSE
NH,2019-06-01,203,,0.18403292768,2.3985,79,40,0,0,TRUE,FALSE
NH,2019-07-01,193.8,,0.27635125076,2.36619047619048,0,233,0,0,TRUE,FALSE
NH,2019-08-01,194.5,,0.23206810509,2.22090909090909,19,114,0,0,TRUE,FALSE
NH,2019-09-01,202.4,,0.14002590356,2.559,167,12,0,0,TRUE,FALSE
NH,2019-10-01,204.3,,0.20068563523,2.33130434782609,465,0,0,0,TRUE,FALSE
NH,2019-11-01,202.2,,0.1250642718,2.64157894736842,939,0,0,0,TRUE,FALSE
NH,2019-12-01,197.1,,0.16343216325,2.22428571428572,1163,0,0,0,TRUE,FALSE
NH,2020-01-01,198.8,,0.13979979045,2.01857142857143,1156,0,0,0,TRUE,FALSE
NH,2020-02-01,196.9,,0.11157001343,1.91315789473684,1102,0,0,0,TRUE,FALSE
NH,2020-03-01,189.5,,0.07247545463,1.78863636363636,877,0,0,0,TRUE,FALSE
NH,2020-04-01,193.6,,0.09646170741,1.73904761904762,689,0,0,0,TRUE,FALSE
NH,2020-05-01,193.2,,0.06520286592,1.7485,324,35,0,0,TRUE,FALSE
NH,2020-06-01,189.7,,0.16729395815,1.63181818181818,70,110,0,0,TRUE,FALSE
NH,2020-07-01,183,,0.24824109786,1.75863636363636,1,254,0,0,TRUE,FALSE
NH,2020-08-01,182.6,,0.17435208413,2.30238095238095,27,156,0,0,TRUE,FALSE
NH,2020-09-01,190.1,,0.16798644827,1.92238095238095,149,35,0,0,TRUE,FALSE
NH,2020-10-01,193.2,,0.14053114955,2.38909090909091,494,0,0,0,TRUE,FALSE
NH,2020-11-01,191.8,,0.10349067099,2.61368421052631,715,0,0,0,TRUE,FALSE
NH,2020-12-01,187.3,,0.12299886188,2.57590909090909,1084,0,0,0,TRUE,FALSE
NH,2021-01-01,189.3,,0.16405707274,2.71263157894737,1217,0,0,0,TRUE,FALSE
NH,2021-02-01,192.7,,0.27636552268,5.35368421052631,1168,0,0,0,TRUE,FALSE
NH,2021-03-01,192.2,,0.09573108778,2.61826086956522,923,0,0,0,TRUE,FALSE
NH,2021-04-01,198.1,,0.08636225942,2.66285714285714,567,0,0,0,TRUE,FALSE
NH,2021-05-01,199.5,,0.12402646278,2.9125,288,28,0,0,TRUE,FALSE
NH,2021-06-01,192.7,,0.2308664499,3.25818181818182,45,163,0,0,TRUE,FALSE
NH,2021-07-01,190.5,,0.23511068868,3.84047619047619,24,108,0,0,TRUE,FALSE
NH,2021-08-01,195.8,,0.26678790138,4.07409090909091,6,207,0,0,TRUE,FALSE
NH,2021-09-01,206.6,,0.21639727715,5.16142857142857,89,27,0,0,TRUE,FALSE
NH,2021-10-01,210.6,,0.22625194823,5.51380952380952,341,1,0,0,TRUE,FALSE
NH,2021-11-01,211.6,,0.09165480158,5.0505,814,0,0,0,TRUE,FALSE
NH,2021-12-01,210.2,,0.11457274501,3.75772727272727,1047,0,0,0,TRUE,FALSE
NH,2022-01-01,212.3,,0.43715149077,4.383,1480,0,0,0,TRUE,FALSE
NH,2022-02-01,221.1,,0.21010415577,4.69157894736842,1110,0,0,0,TRUE,FALSE
NH,2022-03-01,229.4,,0.11225828846,4.89826086956522,949,0,0,0,TRUE,FALSE
NH,2022-04-01,231.3,,0.16222315758,6.596,609,0,0,0,TRUE,FALSE
NH,2022-05-01,230.2,,0.20522456667,8.14476190476191,233,44,0,0,TRUE,FALSE
NH,2022-06-01,226.7,,0.2068134946,7.70333333333333,78,42,0,0,TRUE,FALSE
NH,2022-07-01,217.7,,0.25417124775,7.2845,2,190,0,0,TRUE,FALSE
NH,2022-08-01,274.2,,0.28491047259,8.80565217391304,2,216,0,0,TRUE,FALSE
NH,2022-09-01,322.6,,0.16562228631,7.88047619047619,171,18,0,0,TRUE,FALSE
NH,2022-10-01,304.3,,0.14003858981,5.6605,463,0,0,0,TRUE,FALSE
NH,2022-11-01,306.1,,0.05018455304,5.45095238095238,716,0,0,0,TRUE,FALSE
NH,2022-12-01,308.8,,0.19471509579,5.52952380952381,1089,0,0,0,TRUE,FALSE
NH,2023-01-01,316.8,,0.11927623525,3.273,1073,0,0,0,TRUE,FALSE
NH,2023-02-01,309.8,,0.17310821599,2.38052631578947,1089,0,0,0,TRUE,FALSE
NH,2023-03-01,302.5,,0.10208727138,2.30565217391304,949,0,0,0,TRUE,FALSE
NH,2023-04-01,308,,0.20765027447,2.16315789473684,547,1,0,0,TRUE,FALSE
NH,2023-05-01,306,,0.10347597626,2.14681818181818,307,3,0,0,TRUE,FALSE
NH,2023-06-01,295.3,,0.20175123648,2.17714285714286,105,54,0,0,TRUE,FALSE
NH,2023-07-01,289.6,,0.27151435504,2.551,1,223,0,0,TRUE,FALSE
NH,2023-08-01,261.3,,0.18143121857,2.58304347826087,23,69,0,0,TRUE,FALSE
NH,2023-09-01,232.4,,0.17704682983,2.6365,123,83,0,0,TRUE,FALSE
NH,2023-10-01,254.9,,0.18142148361,2.98142857142857,352,2,0,0,TRUE,FALSE
NH,2023-11-01,255.8,,0.09095343919,2.70761904761905,870,0,0,0,TRUE,FALSE
NH,2023-12-01,247.4,,0.11992756946,2.523,943,0,0,0,TRUE,FALSE
NH,2024-01-01,248.5,,0.17530549075,3.17619047619048,1179,0,0,0,TRUE,FALSE
NH,2024-02-01,235.6,,0.08140471908,1.7215,1041,0,0,0,TRUE,FALSE
NH,2024-03-01,223,,0.10683448456,1.493,879,0,0,0,TRUE,FALSE
NH,2024-04-01,228.4,,0.12658322246,1.59909090909091,612,0,0,0,TRUE,FALSE
NH,2024-05-01,231.1,,0.12774564751,2.12045454545455,212,23,0,0,TRUE,FALSE
NH,2024-06-01,225.2,,0.21372736272,2.53578947368421,32,108,0,0,TRUE,FALSE
NH,2024-07-01,217.9,,0.15872631731,2.07545454545455,0,253,0,0,TRUE,FALSE
NH,2024-08-01,229.3,,0.27255231388,1.99045454545455,25,101,0,0,TRUE,FALSE
NH,2024-09-01,249.3,,0.23759812997,2.276,119,18,0,0,TRUE,FALSE
NH,2024-10-01,247.8,,0.28364520477,2.19909090909091,460,0,0,0,TRUE,FALSE
NH,2024-11-01,244.6,,0.03969604228,2.117,715,0,0,0,TRUE,FALSE
NH,2024-12-01,236.8,,0.20886864038,3.00571428571429,1196,0,0,0,TRUE,FALSE
NH,2025-01-01,234,,0.28473704994,4.12619047619048,1392,0,0,0,TRUE,FALSE
NH,2025-02-01,230.1,,0.16553809397,4.18894736842105,1229,0,0,0,TRUE,FALSE
NH,2025-03-01,228.1,,0.06894347913,4.12,932,0,0,0,TRUE,FALSE
NH,2025-04-01,236.6,,0.15505321092,3.42333333333333,604,0,0,0,TRUE,FALSE
NH,2025-05-01,240.2,,0.13955505317,3.11857142857143,299,4,0,0,TRUE,FALSE
NH,2025-06-01,235.1,,0.24097592752,3.024,72,94,0,0,TRUE,FALSE
NH,2025-07-01,227.9,,0.35690035767,3.20136363636364,3,226,0,0,TRUE,FALSE
NH,2025-08-01,244.7,,0.25064188329,2.91285714285714,46,112,0,0,TRUE,FALSE
NH,2025-09-01,278.2,,0.1856754378,2.97428571428571,119,12,0,0,TRUE,FALSE
NH,2025-10-01,272.7,,0.21579595326,3.18608695652174,469,1,0,0,TRUE,FALSE
NH,2025-11-01,273.7,,0.14026749321,3.79411764705882,868,0,0,0,TRUE,FALSE
NH,2025-12-01,262.8,,0.31426885337,4.26380952380952,1324,0,0,0,TRUE,FALSE
NH,2026-01-01,263.2,,0.29073483853,7.71789473684211,1425,0,0,0,TRUE,FALSE
NH,2026-02-01,265.2,,0.21301478249,3.62157894736842,1246,0,0,0,TRUE,FALSE
NH,2026-03-01,269.2,,0.14283974419,3.04409090909091,955,0,0,0,TRUE,FALSE
NH,2026-04-01,272.4,,0.1936428055,2.76761904761905,610,0,0,0,TRUE,FALSE
NJ,2018-01-01,154.9,,1.09881307055,3.8755,1130,0,0,0,TRUE,FALSE
NJ,2018-02-01,158,,1.06913859491,2.67052631578947,740,0,0,0,TRUE,FALSE
NJ,2018-03-01,153.5,,1.25820272295,2.69285714285714,826,0,0,0,TRUE,FALSE
NJ,2018-04-01,155.2,,1.213319149,2.79619047619048,570,0,0,0,TRUE,FALSE
NJ,2018-05-01,158.2,,1.1950217056,2.80090909090909,105,53,0,0,TRUE,FALSE
NJ,2018-06-01,155,,1.33387580836,2.96714285714286,21,149,0,0,TRUE,FALSE
NJ,2018-07-01,154.5,,1.95498183166,2.83238095238095,0,316,0,0,TRUE,FALSE
NJ,2018-08-01,152.5,,1.94403026338,2.96173913043478,0,342,0,0,TRUE,FALSE
NJ,2018-09-01,154.7,,1.63321063396,2.99526315789474,31,164,0,0,TRUE,FALSE
NJ,2018-10-01,149.1,,1.32228954627,3.27521739130435,329,45,0,0,TRUE,FALSE
NJ,2018-11-01,149.9,,1.11351588531,4.091,700,0,0,0,TRUE,FALSE
NJ,2018-12-01,153.9,,1.22767986168,4.04166666666667,850,0,0,0,TRUE,FALSE
NJ,2019-01-01,157.1,,1.24455102412,3.10857142857143,1053,0,0,0,TRUE,FALSE
NJ,2019-02-01,162.2,,1.17003830696,2.69263157894737,876,0,0,0,TRUE,FALSE
NJ,2019-03-01,159.4,,1.12458522192,2.94857142857143,818,0,0,0,TRUE,FALSE
NJ,2019-04-01,164,,1.28246313672,2.64714285714286,330,0,0,0,TRUE,FALSE
NJ,2019-05-01,167.8,,1.13952915954,2.63909090909091,139,41,0,0,TRUE,FALSE
NJ,2019-06-01,159.4,,1.41484346867,2.3985,23,157,0,0,TRUE,FALSE
NJ,2019-07-01,160.9,,1.91755071753,2.36619047619048,0,373,0,0,TRUE,FALSE
NJ,2019-08-01,157.8,,1.77378189858,2.22090909090909,2,264,0,0,TRUE,FALSE
NJ,2019-09-01,154.5,,1.42225051585,2.559,24,110,0,0,TRUE,FALSE
NJ,2019-10-01,155,,1.38699817007,2.33130434782609,250,20,0,0,TRUE,FALSE
NJ,2019-11-01,152.7,,1.32526903898,2.64157894736842,723,0,0,0,TRUE,FALSE
NJ,2019-12-01,152.2,,1.31180178987,2.22428571428572,898,0,0,0,TRUE,FALSE
NJ,2020-01-01,154,,1.03665242983,2.01857142857143,878,0,0,0,TRUE,FALSE
NJ,2020-02-01,157,,0.90489651271,1.91315789473684,782,0,0,0,TRUE,FALSE
NJ,2020-03-01,161.1,,0.91353018943,1.78863636363636,611,0,0,0,TRUE,FALSE
NJ,2020-04-01,159,,0.82846095506,1.73904761904762,495,0,0,0,TRUE,FALSE
NJ,2020-05-01,156,,0.70374219569,1.7485,226,29,0,0,TRUE,FALSE
NJ,2020-06-01,158.2,,1.17862967649,1.63181818181818,22,188,0,0,TRUE,FALSE
NJ,2020-07-01,165.8,,1.79139389024,1.75863636363636,0,401,0,0,TRUE,FALSE
NJ,2020-08-01,164.6,,1.57290502673,2.30238095238095,0,301,0,0,TRUE,FALSE
NJ,2020-09-01,163.1,,0.99700134458,1.92238095238095,73,104,0,0,TRUE,FALSE
NJ,2020-10-01,159.1,,1.09906701463,2.38909090909091,261,1,0,0,TRUE,FALSE
NJ,2020-11-01,156.6,,0.95129074119,2.61368421052631,477,0,0,0,TRUE,FALSE
NJ,2020-12-01,159.6,,0.71899620219,2.57590909090909,867,0,0,0,TRUE,FALSE
NJ,2021-01-01,161.4,,0.68711565034,2.71263157894737,987,0,0,0,TRUE,FALSE
NJ,2021-02-01,163.6,,0.80090903957,5.35368421052631,931,0,0,0,TRUE,FALSE
NJ,2021-03-01,159.5,,0.69102650779,2.61826086956522,676,1,0,0,TRUE,FALSE
NJ,2021-04-01,165,,0.79086682863,2.66285714285714,387,3,0,0,TRUE,FALSE
NJ,2021-05-01,159.5,,0.81311407032,2.9125,188,43,0,0,TRUE,FALSE
NJ,2021-06-01,163.8,,1.2441069078,3.25818181818182,12,208,0,0,TRUE,FALSE
NJ,2021-07-01,169.4,,1.50739528476,3.84047619047619,2,310,0,0,TRUE,FALSE
NJ,2021-08-01,167.5,,1.65256284604,4.07409090909091,0,325,0,0,TRUE,FALSE
NJ,2021-09-01,162.9,,1.14686508183,5.16142857142857,26,110,0,0,TRUE,FALSE
NJ,2021-10-01,161.8,,1.25432626254,5.51380952380952,154,16,0,0,TRUE,FALSE
NJ,2021-11-01,161.3,,1.02946712377,5.0505,650,0,0,0,TRUE,FALSE
NJ,2021-12-01,159.7,,0.80702642845,3.75772727272727,747,0,0,0,TRUE,FALSE
NJ,2022-01-01,162.7,,0.80715956242,4.383,1145,0,0,0,TRUE,FALSE
NJ,2022-02-01,157,,0.85209890916,4.69157894736842,847,0,0,0,TRUE,FALSE
NJ,2022-03-01,168.6,,0.85434283494,4.89826086956522,671,0,0,0,TRUE,FALSE
NJ,2022-04-01,169.7,,0.92324305103,6.596,434,3,0,0,TRUE,FALSE
NJ,2022-05-01,169.3,,1.02016459003,8.14476190476191,131,63,0,0,TRUE,FALSE
NJ,2022-06-01,171.3,,1.29185527276,7.70333333333333,9,127,0,0,TRUE,FALSE
NJ,2022-07-01,171,,1.93813355758,7.2845,0,354,0,0,TRUE,FALSE
NJ,2022-08-01,172.4,,1.87208519829,8.80565217391304,0,346,0,0,TRUE,FALSE
NJ,2022-09-01,165.9,,1.18684628081,7.88047619047619,59,105,0,0,TRUE,FALSE
